ampl.tab 2 1
Settlements	DistrictCourts	D
39923	3210	0
39923	3211	0
39923	3212	0
39923	3213	0
39923	3301	0
39923	3302	0
39923	3303	0
39923	3304	0
39923	3305	0
39923	3306	0
39923	3307	0
39923	3308	0
39923	3309	0
39923	3310	0
39923	3311	0
39923	3312	0
39923	3313	0
39923	3314	0
39923	3315	0
39923	3316	0
39923	3401	0
39923	3402	0
39923	3403	0
39923	3404	0
39923	3405	0
40150	0	0
40150	101	0
40150	102	0
40150	103	0
40150	104	0
40150	105	0
40150	106	0
40150	107	0
40150	108	0
40150	109	0
40150	110	0
40150	111	0
40150	112	0
40150	113	0
40150	114	0
40150	115	0
40150	201	0
40150	202	0
40150	203	0
40150	204	0
40150	205	0
40150	206	0
40150	207	0
40150	301	0
40150	302	0
40150	303	0
40150	304	0
40150	305	0
40150	306	0
40150	307	0
40150	308	0
40150	309	0
40150	310	0
40150	401	0
40150	402	0
40150	403	0
40150	404	0
40150	405	0
40150	406	0
40150	407	0
40150	408	0
40150	409	0
40150	501	0
40150	502	0
40150	503	0
40150	504	0
40150	505	0
40150	506	0
40150	507	0
40150	601	0
40150	602	0
40150	603	0
40150	604	0
40150	605	0
40150	606	0
40150	607	0
40150	608	0
40150	609	0
40150	610	0
40150	611	0
40150	612	0
40150	613	0
40150	614	0
40150	615	0
40150	616	0
40150	617	0
40150	618	0
40150	619	0
40150	620	0
40150	621	0
40150	622	0
40150	701	0
40150	702	0
40150	703	0
40150	704	0
40150	705	0
40150	801	0
40150	802	0
40150	803	0
40150	804	0
40150	805	0
40150	806	0
40150	807	0
40150	901	0
40150	902	0
40150	903	0
40150	904	0
40150	905	0
40150	906	0
40150	907	0
40150	908	0
40150	909	0
40150	910	0
40150	911	0
40150	912	0
40150	913	0
40150	914	0
40150	915	0
40150	1001	0
40150	1002	0
40150	1003	0
40150	1004	0
40150	1005	0
40150	1006	0
40150	1007	0
40150	1101	0
40150	1102	0
40150	1103	0
40150	1104	0
40150	1105	0
40150	1106	0
40150	1107	0
40150	1108	0
40150	1109	0
40150	1110	0
40150	1111	0
40150	1112	0
40150	1113	0
40150	1114	0
40150	1115	0
40150	1116	0
40150	1117	0
40150	1118	0
40150	1119	0
40150	1201	0
40150	1202	0
40150	1203	0
40150	1204	0
40150	1205	0
40150	1206	0
40150	1207	0
40150	1208	0
40150	1209	0
40150	1210	0
40150	1211	0
40150	1301	0
40150	1302	0
40150	1303	0
40150	1304	0
40150	1305	0
40150	1306	0
40150	1307	0
40150	1308	0
40150	1309	0
40150	1310	0
40150	1311	0
40150	1312	0
40150	1313	0
40150	1314	0
40150	1315	0
40150	1401	0
40150	1402	0
40150	1403	0
40150	1404	0
40150	1405	0
40150	1406	0
40150	1407	0
40150	1408	0
40150	1501	0
40150	1502	0
40150	1503	0
40150	1504	0
40150	1505	0
40150	1506	0
40150	1507	0
40150	1508	0
40150	1509	0
40150	1510	0
40150	1511	0
40150	1512	0
40150	1513	0
40150	1514	0
40150	1515	0
40150	1516	0
40150	1517	0
40150	1518	0
40150	1519	0
40150	1520	0
40150	1521	0
40150	1522	0
40150	1523	0
40150	1524	0
40150	1525	0
40150	1526	0
40150	1527	0
40150	1528	0
40150	1601	0
40150	1602	0
40150	1603	0
40150	1604	0
40150	1605	0
40150	1606	0
40150	1607	0
40150	1608	0
40150	1609	0
40150	1610	0
40150	1611	0
40150	1612	0
40150	1613	0
40150	1614	0
40150	1615	0
40150	1616	0
40150	1617	0
40150	1701	0
40150	1702	0
40150	1703	0
40150	1704	0
40150	1705	0
40150	1706	1
40150	1707	0
40150	1801	0
40150	1802	0
40150	1803	0
40150	1804	0
40150	1805	0
40150	1806	0
40150	1807	0
40150	1808	0
40150	1809	0
40150	1810	0
40150	1812	0
40150	1813	0
40150	1814	0
40150	1815	0
40150	1816	0
40150	1901	0
40150	1902	0
40150	1903	0
40150	1904	0
40150	1905	0
40150	1906	0
40150	1907	0
40150	2001	0
40150	2002	0
40150	2003	0
40150	2004	0
40150	2005	0
40150	2006	0
40150	2007	0
40150	2101	0
40150	2102	0
40150	2103	0
40150	2104	0
40150	2105	0
40150	2106	0
40150	2107	0
40150	2108	0
40150	2109	0
40150	2110	0
40150	2201	0
40150	2202	0
40150	2203	0
40150	2204	0
40150	2205	0
40150	2206	0
40150	2207	0
40150	2208	0
40150	2209	0
40150	2301	0
40150	2302	0
40150	2303	0
40150	2304	0
40150	2305	0
40150	2401	0
40150	2402	0
40150	2403	0
40150	2404	0
40150	2405	0
40150	2406	0
40150	2407	0
40150	2408	0
40150	2409	0
40150	2410	0
40150	2411	0
40150	2501	0
40150	2502	0
40150	2503	0
40150	2504	0
40150	2505	0
40150	2506	0
40150	2507	0
40150	2508	0
40150	2509	0
40150	2510	0
40150	2511	0
40150	2512	0
40150	2513	0
40150	2514	0
40150	2515	0
40150	2516	0
40150	2517	0
40150	2518	0
40150	2519	0
40150	2601	0
40150	2602	0
40150	2603	0
40150	2604	0
40150	2605	0
40150	2606	0
40150	2607	0
40150	2608	0
40150	2609	0
40150	2610	0
40150	2611	0
40150	2612	0
40150	2613	0
40150	2701	0
40150	2702	0
40150	2703	0
40150	2704	0
40150	2705	0
40150	2706	0
40150	2707	0
40150	2708	0
40150	2709	0
40150	2710	0
40150	2711	0
40150	2801	0
40150	2802	0
40150	2803	0
40150	2804	0
40150	2805	0
40150	2806	0
40150	2807	0
40150	2808	0
40150	2809	0
40150	2810	0
40150	2811	0
40150	2812	0
40150	2813	0
40150	2814	0
40150	2901	0
40150	2902	0
40150	2903	0
40150	2904	0
40150	2905	0
40150	2906	0
40150	2907	0
40150	3001	0
40150	3002	0
40150	3003	0
40150	3004	0
40150	3005	0
40150	3006	0
40150	3007	0
40150	3008	0
40150	3009	0
40150	3010	0
40150	3011	0
40150	3012	0
40150	3013	0
40150	3014	0
40150	3015	0
40150	3016	0
40150	3101	0
40150	3102	0
40150	3103	0
40150	3104	0
40150	3105	0
40150	3106	0
40150	3107	0
40150	3108	0
40150	3109	0
40150	3110	0
40150	3111	0
40150	3201	0
40150	3202	0
40150	3203	0
40150	3204	0
40150	3205	0
40150	3206	0
40150	3207	0
40150	3208	0
40150	3209	0
40150	3210	0
40150	3211	0
40150	3212	0
40150	3213	0
40150	3301	0
40150	3302	0
40150	3303	0
40150	3304	0
40150	3305	0
40150	3306	0
40150	3307	0
40150	3308	0
40150	3309	0
40150	3310	0
40150	3311	0
40150	3312	0
40150	3313	0
40150	3314	0
40150	3315	0
40150	3316	0
40150	3401	0
40150	3402	0
40150	3403	0
40150	3404	0
40150	3405	0
40236	0	0
40236	101	0
40236	102	0
40236	103	0
40236	104	0
40236	105	0
40236	106	0
40236	107	0
40236	108	0
40236	109	0
40236	110	0
40236	111	0
40236	112	0
40236	113	0
40236	114	0
40236	115	0
40236	201	0
40236	202	0
40236	203	0
40236	204	0
40236	205	0
40236	206	0
40236	207	0
40236	301	0
40236	302	0
40236	303	0
40236	304	0
40236	305	0
40236	306	0
40236	307	0
40236	308	0
40236	309	0
40236	310	0
40236	401	0
40236	402	0
40236	403	0
40236	404	0
40236	405	0
40236	406	0
40236	407	0
40236	408	0
40236	409	0
40236	501	0
40236	502	0
40236	503	0
40236	504	0
40236	505	0
40236	506	0
40236	507	0
40236	601	0
40236	602	0
40236	603	0
40236	604	0
40236	605	0
40236	606	0
40236	607	0
40236	608	0
40236	609	0
40236	610	0
40236	611	0
40236	612	0
40236	613	0
40236	614	0
40236	615	0
40236	616	0
40236	617	0
40236	618	0
40236	619	0
40236	620	0
40236	621	0
40236	622	0
40236	701	0
40236	702	0
40236	703	0
40236	704	0
40236	705	0
40236	801	0
40236	802	0
40236	803	0
40236	804	0
40236	805	0
40236	806	0
40236	807	0
40236	901	0
40236	902	0
40236	903	0
40236	904	0
40236	905	0
40236	906	0
40236	907	0
40236	908	0
40236	909	0
40236	910	0
40236	911	0
40236	912	0
40236	913	0
40236	914	0
40236	915	0
40236	1001	0
40236	1002	0
40236	1003	0
40236	1004	0
40236	1005	0
40236	1006	0
40236	1007	0
40236	1101	0
40236	1102	0
40236	1103	0
40236	1104	0
40236	1105	0
40236	1106	0
40236	1107	0
40236	1108	0
40236	1109	0
40236	1110	0
40236	1111	0
40236	1112	0
40236	1113	0
40236	1114	0
40236	1115	0
40236	1116	0
40236	1117	0
40236	1118	0
40236	1119	0
40236	1201	0
40236	1202	0
40236	1203	0
40236	1204	0
40236	1205	0
40236	1206	0
40236	1207	0
40236	1208	0
40236	1209	0
40236	1210	0
40236	1211	0
40236	1301	0
40236	1302	0
40236	1303	0
40236	1304	0
40236	1305	0
40236	1306	0
40236	1307	0
40236	1308	0
40236	1309	0
40236	1310	0
40236	1311	0
40236	1312	0
40236	1313	0
40236	1314	0
40236	1315	0
40236	1401	0
40236	1402	0
40236	1403	0
40236	1404	0
40236	1405	0
40236	1406	0
40236	1407	0
40236	1408	0
40236	1501	0
40236	1502	0
40236	1503	0
40236	1504	0
40236	1505	0
40236	1506	0
40236	1507	0
40236	1508	0
40236	1509	0
40236	1510	0
40236	1511	0
40236	1512	0
40236	1513	0
40236	1514	0
40236	1515	0
40236	1516	0
40236	1517	0
40236	1518	0
40236	1519	0
40236	1520	0
40236	1521	0
40236	1522	0
40236	1523	0
40236	1524	0
40236	1525	0
40236	1526	0
40236	1527	0
40236	1528	0
40236	1601	0
40236	1602	0
40236	1603	0
40236	1604	0
40236	1605	0
40236	1606	0
40236	1607	0
40236	1608	0
40236	1609	0
40236	1610	0
40236	1611	0
40236	1612	0
40236	1613	0
40236	1614	0
40236	1615	0
40236	1616	0
40236	1617	0
40236	1701	0
40236	1702	0
40236	1703	0
40236	1704	0
40236	1705	0
40236	1706	1
40236	1707	0
40236	1801	0
40236	1802	0
40236	1803	0
40236	1804	0
40236	1805	0
40236	1806	0
40236	1807	0
40236	1808	0
40236	1809	0
40236	1810	0
40236	1812	0
40236	1813	0
40236	1814	0
40236	1815	0
40236	1816	0
40236	1901	0
40236	1902	0
40236	1903	0
40236	1904	0
40236	1905	0
40236	1906	0
40236	1907	0
40236	2001	0
40236	2002	0
40236	2003	0
40236	2004	0
40236	2005	0
40236	2006	0
40236	2007	0
40236	2101	0
40236	2102	0
40236	2103	0
40236	2104	0
40236	2105	0
40236	2106	0
40236	2107	0
40236	2108	0
40236	2109	0
40236	2110	0
40236	2201	0
40236	2202	0
40236	2203	0
40236	2204	0
40236	2205	0
40236	2206	0
40236	2207	0
40236	2208	0
40236	2209	0
40236	2301	0
40236	2302	0
40236	2303	0
40236	2304	0
40236	2305	0
40236	2401	0
40236	2402	0
40236	2403	0
40236	2404	0
40236	2405	0
40236	2406	0
40236	2407	0
40236	2408	0
40236	2409	0
40236	2410	0
40236	2411	0
40236	2501	0
40236	2502	0
40236	2503	0
40236	2504	0
40236	2505	0
40236	2506	0
40236	2507	0
40236	2508	0
40236	2509	0
40236	2510	0
40236	2511	0
40236	2512	0
40236	2513	0
40236	2514	0
40236	2515	0
40236	2516	0
40236	2517	0
40236	2518	0
40236	2519	0
40236	2601	0
40236	2602	0
40236	2603	0
40236	2604	0
40236	2605	0
40236	2606	0
40236	2607	0
40236	2608	0
40236	2609	0
40236	2610	0
40236	2611	0
40236	2612	0
40236	2613	0
40236	2701	0
40236	2702	0
40236	2703	0
40236	2704	0
40236	2705	0
40236	2706	0
40236	2707	0
40236	2708	0
40236	2709	0
40236	2710	0
40236	2711	0
40236	2801	0
40236	2802	0
40236	2803	0
40236	2804	0
40236	2805	0
40236	2806	0
40236	2807	0
40236	2808	0
40236	2809	0
40236	2810	0
40236	2811	0
40236	2812	0
40236	2813	0
40236	2814	0
40236	2901	0
40236	2902	0
40236	2903	0
40236	2904	0
40236	2905	0
40236	2906	0
40236	2907	0
40236	3001	0
40236	3002	0
40236	3003	0
40236	3004	0
40236	3005	0
40236	3006	0
40236	3007	0
40236	3008	0
40236	3009	0
40236	3010	0
40236	3011	0
40236	3012	0
40236	3013	0
40236	3014	0
40236	3015	0
40236	3016	0
40236	3101	0
40236	3102	0
40236	3103	0
40236	3104	0
40236	3105	0
40236	3106	0
40236	3107	0
40236	3108	0
40236	3109	0
40236	3110	0
40236	3111	0
40236	3201	0
40236	3202	0
40236	3203	0
40236	3204	0
40236	3205	0
40236	3206	0
40236	3207	0
40236	3208	0
40236	3209	0
40236	3210	0
40236	3211	0
40236	3212	0
40236	3213	0
40236	3301	0
40236	3302	0
40236	3303	0
40236	3304	0
40236	3305	0
40236	3306	0
40236	3307	0
40236	3308	0
40236	3309	0
40236	3310	0
40236	3311	0
40236	3312	0
40236	3313	0
40236	3314	0
40236	3315	0
40236	3316	0
40236	3401	0
40236	3402	0
40236	3403	0
40236	3404	0
40236	3405	0
40373	0	0
40373	101	0
40373	102	0
40373	103	0
40373	104	0
40373	105	0
40373	106	0
40373	107	0
40373	108	0
40373	109	1
40373	110	0
40373	111	0
40373	112	0
40373	113	0
40373	114	0
40373	115	0
40373	201	0
40373	202	0
40373	203	0
40373	204	0
40373	205	0
40373	206	0
40373	207	0
40373	301	0
40373	302	0
40373	303	0
40373	304	0
40373	305	0
40373	306	0
40373	307	0
40373	308	0
40373	309	0
40373	310	0
40373	401	0
40373	402	0
40373	403	0
40373	404	0
40373	405	0
40373	406	0
40373	407	0
40373	408	0
40373	409	0
40373	501	0
40373	502	0
40373	503	0
40373	504	0
40373	505	0
40373	506	0
40373	507	0
40373	601	0
40373	602	0
40373	603	0
40373	604	0
40373	605	0
40373	606	0
40373	607	0
40373	608	0
40373	609	0
40373	610	0
40373	611	0
40373	612	0
40373	613	0
40373	614	0
40373	615	0
40373	616	0
40373	617	0
40373	618	0
40373	619	0
40373	620	0
40373	621	0
40373	622	0
40373	701	0
40373	702	0
40373	703	0
40373	704	0
40373	705	0
40373	801	0
40373	802	0
40373	803	0
40373	804	0
40373	805	0
40373	806	0
40373	807	0
40373	901	0
40373	902	0
40373	903	0
40373	904	0
40373	905	0
40373	906	0
40373	907	0
40373	908	0
40373	909	0
40373	910	0
40373	911	0
40373	912	0
40373	913	0
40373	914	0
40373	915	0
40373	1001	0
40373	1002	0
40373	1003	0
40373	1004	0
40373	1005	0
40373	1006	0
40373	1007	0
40373	1101	0
40373	1102	0
40373	1103	0
40373	1104	0
40373	1105	0
40373	1106	0
40373	1107	0
40373	1108	0
40373	1109	0
40373	1110	0
40373	1111	0
40373	1112	0
40373	1113	0
40373	1114	0
40373	1115	0
40373	1116	0
40373	1117	0
40373	1118	0
40373	1119	0
40373	1201	0
40373	1202	0
40373	1203	0
40373	1204	0
40373	1205	0
40373	1206	0
40373	1207	0
40373	1208	0
40373	1209	0
40373	1210	0
40373	1211	0
40373	1301	0
40373	1302	0
40373	1303	0
40373	1304	0
40373	1305	0
40373	1306	0
40373	1307	0
40373	1308	0
40373	1309	0
40373	1310	0
40373	1311	0
40373	1312	0
40373	1313	0
40373	1314	0
40373	1315	0
40373	1401	0
40373	1402	0
40373	1403	0
40373	1404	0
40373	1405	0
40373	1406	0
40373	1407	0
40373	1408	0
40373	1501	0
40373	1502	0
40373	1503	0
40373	1504	0
40373	1505	0
40373	1506	0
40373	1507	0
40373	1508	0
40373	1509	0
40373	1510	0
40373	1511	0
40373	1512	0
40373	1513	0
40373	1514	0
40373	1515	0
40373	1516	0
40373	1517	0
40373	1518	0
40373	1519	0
40373	1520	0
40373	1521	0
40373	1522	0
40373	1523	0
40373	1524	0
40373	1525	0
40373	1526	0
40373	1527	0
40373	1528	0
40373	1601	0
40373	1602	0
40373	1603	0
40373	1604	0
40373	1605	0
40373	1606	0
40373	1607	0
40373	1608	0
40373	1609	0
40373	1610	0
40373	1611	0
40373	1612	0
40373	1613	0
40373	1614	0
40373	1615	0
40373	1616	0
40373	1617	0
40373	1701	0
40373	1702	0
40373	1703	0
40373	1704	0
40373	1705	0
40373	1706	0
40373	1707	0
40373	1801	0
40373	1802	0
40373	1803	0
40373	1804	0
40373	1805	0
40373	1806	0
40373	1807	0
40373	1808	0
40373	1809	0
40373	1810	0
40373	1812	0
40373	1813	0
40373	1814	0
40373	1815	0
40373	1816	0
40373	1901	0
40373	1902	0
40373	1903	0
40373	1904	0
40373	1905	0
40373	1906	0
40373	1907	0
40373	2001	0
40373	2002	0
40373	2003	0
40373	2004	0
40373	2005	0
40373	2006	0
40373	2007	0
40373	2101	0
40373	2102	0
40373	2103	0
40373	2104	0
40373	2105	0
40373	2106	0
40373	2107	0
40373	2108	0
40373	2109	0
40373	2110	0
40373	2201	0
40373	2202	0
40373	2203	0
40373	2204	0
40373	2205	0
40373	2206	0
40373	2207	0
40373	2208	0
40373	2209	0
40373	2301	0
40373	2302	0
40373	2303	0
40373	2304	0
40373	2305	0
40373	2401	0
40373	2402	0
40373	2403	0
40373	2404	0
40373	2405	0
40373	2406	0
40373	2407	0
40373	2408	0
40373	2409	0
40373	2410	0
40373	2411	0
40373	2501	0
40373	2502	0
40373	2503	0
40373	2504	0
40373	2505	0
40373	2506	0
40373	2507	0
40373	2508	0
40373	2509	0
40373	2510	0
40373	2511	0
40373	2512	0
40373	2513	0
40373	2514	0
40373	2515	0
40373	2516	0
40373	2517	0
40373	2518	0
40373	2519	0
40373	2601	0
40373	2602	0
40373	2603	0
40373	2604	0
40373	2605	0
40373	2606	0
40373	2607	0
40373	2608	0
40373	2609	0
40373	2610	0
40373	2611	0
40373	2612	0
40373	2613	0
40373	2701	0
40373	2702	0
40373	2703	0
40373	2704	0
40373	2705	0
40373	2706	0
40373	2707	0
40373	2708	0
40373	2709	0
40373	2710	0
40373	2711	0
40373	2801	0
40373	2802	0
40373	2803	0
40373	2804	0
40373	2805	0
40373	2806	0
40373	2807	0
40373	2808	0
40373	2809	0
40373	2810	0
40373	2811	0
40373	2812	0
40373	2813	0
40373	2814	0
40373	2901	0
40373	2902	0
40373	2903	0
40373	2904	0
40373	2905	0
40373	2906	0
40373	2907	0
40373	3001	0
40373	3002	0
40373	3003	0
40373	3004	0
40373	3005	0
40373	3006	0
40373	3007	0
40373	3008	0
40373	3009	0
40373	3010	0
40373	3011	0
40373	3012	0
40373	3013	0
40373	3014	0
40373	3015	0
40373	3016	0
40373	3101	0
40373	3102	0
40373	3103	0
40373	3104	0
40373	3105	0
40373	3106	0
40373	3107	0
40373	3108	0
40373	3109	0
40373	3110	0
40373	3111	0
40373	3201	0
40373	3202	0
40373	3203	0
40373	3204	0
40373	3205	0
40373	3206	0
40373	3207	0
40373	3208	0
40373	3209	0
40373	3210	0
40373	3211	0
40373	3212	0
40373	3213	0
40373	3301	0
40373	3302	0
40373	3303	0
40373	3304	0
40373	3305	0
40373	3306	0
40373	3307	0
40373	3308	0
40373	3309	0
40373	3310	0
40373	3311	0
40373	3312	0
40373	3313	0
40373	3314	0
40373	3315	0
40373	3316	0
40373	3401	0
40373	3402	0
40373	3403	0
40373	3404	0
40373	3405	0
40551	0	0
40551	101	0
40551	102	0
40551	103	0
40551	104	0
40551	105	0
40551	106	0
40551	107	0
40551	108	0
40551	109	0
40551	110	0
40551	111	0
40551	112	0
40551	113	0
40551	114	0
40551	115	0
40551	201	0
40551	202	0
40551	203	0
40551	204	0
40551	205	0
40551	206	0
40551	207	0
40551	301	0
40551	302	0
40551	303	0
40551	304	0
40551	305	0
40551	306	0
40551	307	0
40551	308	0
40551	309	0
40551	310	0
40551	401	0
40551	402	0
40551	403	0
40551	404	0
40551	405	0
40551	406	0
40551	407	0
40551	408	0
40551	409	0
40551	501	0
40551	502	0
40551	503	0
40551	504	0
40551	505	0
40551	506	0
40551	507	0
40551	601	0
40551	602	0
40551	603	0
40551	604	0
40551	605	0
40551	606	0
40551	607	0
40551	608	0
40551	609	0
40551	610	0
40551	611	0
40551	612	0
40551	613	0
40551	614	0
40551	615	0
40551	616	0
40551	617	0
40551	618	0
40551	619	0
40551	620	0
40551	621	0
40551	622	0
40551	701	0
40551	702	0
40551	703	0
40551	704	0
40551	705	0
40551	801	0
40551	802	0
40551	803	0
40551	804	0
40551	805	0
40551	806	0
40551	807	0
40551	901	0
40551	902	0
40551	903	0
40551	904	0
40551	905	0
40551	906	0
40551	907	0
40551	908	0
40551	909	0
40551	910	0
40551	911	0
40551	912	0
40551	913	0
40551	914	0
40551	915	0
40551	1001	0
40551	1002	0
40551	1003	0
40551	1004	0
40551	1005	0
40551	1006	0
40551	1007	0
40551	1101	0
40551	1102	0
40551	1103	0
40551	1104	0
40551	1105	0
40551	1106	0
40551	1107	0
40551	1108	0
40551	1109	0
40551	1110	0
40551	1111	0
40551	1112	0
40551	1113	0
40551	1114	0
40551	1115	0
40551	1116	0
40551	1117	0
40551	1118	0
40551	1119	0
40551	1201	0
40551	1202	0
40551	1203	0
40551	1204	0
40551	1205	0
40551	1206	0
40551	1207	0
40551	1208	0
40551	1209	0
40551	1210	0
40551	1211	0
40551	1301	0
40551	1302	0
40551	1303	0
40551	1304	0
40551	1305	0
40551	1306	0
40551	1307	0
40551	1308	0
40551	1309	0
40551	1310	0
40551	1311	0
40551	1312	0
40551	1313	0
40551	1314	0
40551	1315	0
40551	1401	0
40551	1402	0
40551	1403	0
40551	1404	0
40551	1405	0
40551	1406	0
40551	1407	0
40551	1408	0
40551	1501	0
40551	1502	0
40551	1503	0
40551	1504	0
40551	1505	0
40551	1506	0
40551	1507	0
40551	1508	0
40551	1509	0
40551	1510	0
40551	1511	0
40551	1512	0
40551	1513	0
40551	1514	0
40551	1515	0
40551	1516	0
40551	1517	0
40551	1518	0
40551	1519	0
40551	1520	0
40551	1521	0
40551	1522	0
40551	1523	0
40551	1524	0
40551	1525	0
40551	1526	0
40551	1527	0
40551	1528	0
40551	1601	0
40551	1602	0
40551	1603	0
40551	1604	0
40551	1605	0
40551	1606	0
40551	1607	0
40551	1608	0
40551	1609	0
40551	1610	0
40551	1611	0
40551	1612	0
40551	1613	0
40551	1614	0
40551	1615	0
40551	1616	0
40551	1617	0
40551	1701	0
40551	1702	0
40551	1703	0
40551	1704	0
40551	1705	0
40551	1706	0
40551	1707	0
40551	1801	0
40551	1802	0
40551	1803	0
40551	1804	0
40551	1805	0
40551	1806	0
40551	1807	0
40551	1808	0
40551	1809	0
40551	1810	0
40551	1812	0
40551	1813	0
40551	1814	0
40551	1815	0
40551	1816	0
40551	1901	0
40551	1902	0
40551	1903	0
40551	1904	0
40551	1905	0
40551	1906	0
40551	1907	0
40551	2001	0
40551	2002	0
40551	2003	0
40551	2004	0
40551	2005	0
40551	2006	0
40551	2007	0
40551	2101	0
40551	2102	0
40551	2103	0
40551	2104	0
40551	2105	0
40551	2106	0
40551	2107	0
40551	2108	0
40551	2109	0
40551	2110	0
40551	2201	0
40551	2202	0
40551	2203	0
40551	2204	0
40551	2205	0
40551	2206	0
40551	2207	0
40551	2208	0
40551	2209	0
40551	2301	0
40551	2302	0
40551	2303	0
40551	2304	0
40551	2305	0
40551	2401	0
40551	2402	0
40551	2403	0
40551	2404	0
40551	2405	0
40551	2406	0
40551	2407	0
40551	2408	0
40551	2409	0
40551	2410	0
40551	2411	0
40551	2501	0
40551	2502	0
40551	2503	0
40551	2504	0
40551	2505	0
40551	2506	0
40551	2507	0
40551	2508	0
40551	2509	0
40551	2510	0
40551	2511	0
40551	2512	0
40551	2513	0
40551	2514	0
40551	2515	0
40551	2516	0
40551	2517	0
40551	2518	0
40551	2519	0
40551	2601	0
40551	2602	0
40551	2603	0
40551	2604	0
40551	2605	0
40551	2606	0
40551	2607	0
40551	2608	0
40551	2609	0
40551	2610	0
40551	2611	0
40551	2612	0
40551	2613	0
40551	2701	0
40551	2702	0
40551	2703	0
40551	2704	0
40551	2705	0
40551	2706	0
40551	2707	0
40551	2708	0
40551	2709	0
40551	2710	0
40551	2711	0
40551	2801	1
40551	2802	0
40551	2803	0
40551	2804	0
40551	2805	0
40551	2806	0
40551	2807	0
40551	2808	0
40551	2809	0
40551	2810	0
40551	2811	0
40551	2812	0
40551	2813	0
40551	2814	0
40551	2901	0
40551	2902	0
40551	2903	0
40551	2904	0
40551	2905	0
40551	2906	0
40551	2907	0
40551	3001	0
40551	3002	0
40551	3003	0
40551	3004	0
40551	3005	0
40551	3006	0
40551	3007	0
40551	3008	0
40551	3009	0
40551	3010	0
40551	3011	0
40551	3012	0
40551	3013	0
40551	3014	0
40551	3015	0
40551	3016	0
40551	3101	0
40551	3102	0
40551	3103	0
40551	3104	0
40551	3105	0
40551	3106	0
40551	3107	0
40551	3108	0
40551	3109	0
40551	3110	0
40551	3111	0
40551	3201	0
40551	3202	0
40551	3203	0
40551	3204	0
40551	3205	0
40551	3206	0
40551	3207	0
40551	3208	0
40551	3209	0
40551	3210	0
40551	3211	0
40551	3212	0
40551	3213	0
40551	3301	0
40551	3302	0
40551	3303	0
40551	3304	0
40551	3305	0
40551	3306	0
40551	3307	0
40551	3308	0
40551	3309	0
40551	3310	0
40551	3311	0
40551	3312	0
40551	3313	0
40551	3314	0
40551	3315	0
40551	3316	0
40551	3401	0
40551	3402	0
40551	3403	0
40551	3404	0
40551	3405	0
41011	0	0
41011	101	0
41011	102	0
41011	103	0
41011	104	0
41011	105	0
41011	106	0
41011	107	0
41011	108	0
41011	109	1
41011	110	0
41011	111	0
41011	112	0
41011	113	0
41011	114	0
41011	115	0
41011	201	0
41011	202	0
41011	203	0
41011	204	0
41011	205	0
41011	206	0
41011	207	0
41011	301	0
41011	302	0
41011	303	0
41011	304	0
41011	305	0
41011	306	0
41011	307	0
41011	308	0
41011	309	0
41011	310	0
41011	401	0
41011	402	0
41011	403	0
41011	404	0
41011	405	0
41011	406	0
41011	407	0
41011	408	0
41011	409	0
41011	501	0
41011	502	0
41011	503	0
41011	504	0
41011	505	0
41011	506	0
41011	507	0
41011	601	0
41011	602	0
41011	603	0
41011	604	0
41011	605	0
41011	606	0
41011	607	0
41011	608	0
41011	609	0
41011	610	0
41011	611	0
41011	612	0
41011	613	0
41011	614	0
41011	615	0
41011	616	0
41011	617	0
41011	618	0
41011	619	0
41011	620	0
41011	621	0
41011	622	0
41011	701	0
41011	702	0
41011	703	0
41011	704	0
41011	705	0
41011	801	0
41011	802	0
41011	803	0
41011	804	0
41011	805	0
41011	806	0
41011	807	0
41011	901	0
41011	902	0
41011	903	0
41011	904	0
41011	905	0
41011	906	0
41011	907	0
41011	908	0
41011	909	0
41011	910	0
41011	911	0
41011	912	0
41011	913	0
41011	914	0
41011	915	0
41011	1001	0
41011	1002	0
41011	1003	0
41011	1004	0
41011	1005	0
41011	1006	0
41011	1007	0
41011	1101	0
41011	1102	0
41011	1103	0
41011	1104	0
41011	1105	0
41011	1106	0
41011	1107	0
41011	1108	0
41011	1109	0
41011	1110	0
41011	1111	0
41011	1112	0
41011	1113	0
41011	1114	0
41011	1115	0
41011	1116	0
41011	1117	0
41011	1118	0
41011	1119	0
41011	1201	0
41011	1202	0
41011	1203	0
41011	1204	0
41011	1205	0
41011	1206	0
41011	1207	0
41011	1208	0
41011	1209	0
41011	1210	0
41011	1211	0
41011	1301	0
41011	1302	0
41011	1303	0
41011	1304	0
41011	1305	0
41011	1306	0
41011	1307	0
41011	1308	0
41011	1309	0
41011	1310	0
41011	1311	0
41011	1312	0
41011	1313	0
41011	1314	0
41011	1315	0
41011	1401	0
41011	1402	0
41011	1403	0
41011	1404	0
41011	1405	0
41011	1406	0
41011	1407	0
41011	1408	0
41011	1501	0
41011	1502	0
41011	1503	0
41011	1504	0
41011	1505	0
41011	1506	0
41011	1507	0
41011	1508	0
41011	1509	0
41011	1510	0
41011	1511	0
41011	1512	0
41011	1513	0
41011	1514	0
41011	1515	0
41011	1516	0
41011	1517	0
41011	1518	0
41011	1519	0
41011	1520	0
41011	1521	0
41011	1522	0
41011	1523	0
41011	1524	0
41011	1525	0
41011	1526	0
41011	1527	0
41011	1528	0
41011	1601	0
