OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
19415,CSO AIMS Villages (ACSOR),GLN-149,NA,0,GZN-GLN-149,100,Pashto,2,2307.948975,32.88208,67.50741,GZN,GLN,Chandaryan (1),1118,Gelan,?????,Ghazni,????,11
19416,CSO AIMS Villages (ACSOR),GLN-151,NA,0,GZN-GLN-151,117,Pashto,2,2329.436035,32.88326,67.50089,GZN,GLN,Ghazi Khail (1),1118,Gelan,?????,Ghazni,????,11
19417,USAID AIDVillageView,GLN-001,NA,0,GZN-GLN-001,0,Pashto,2,2487.332031,32.8745,67.4489,GZN,GLN,Abdullah Kala,1118,Gelan,?????,Ghazni,????,11
19418,CSO AIMS Villages (ACSOR),GLN-148,NA,0,GZN-GLN-148,224,Pashto,2,2316.845947,32.87917,67.50212,GZN,GLN,Bostan Khail (2),1118,Gelan,?????,Ghazni,????,11
19419,CSO AIMS Villages (ACSOR),GLN-150,NA,0,GZN-GLN-150,71,Pashto,2,2174.993896,32.85769,67.57112,GZN,GLN,Chandaryan (2),1118,Gelan,?????,Ghazni,????,11
19420,CSO AIMS Villages (ACSOR),KAF-043,NA,0,ZBL-KAF-043,0,Pashto,2,2449.843994,32.85215,67.40089,ZBL,KAF,Bukhchajay,2407,Kakar,????,Zabul,????,24
19421,CCI Field Team,GLN-159,NA,0,GZN-GLN-159,850,Pashto,2,2046.637939,32.7752,67.5903,GZN,GLN,Qarya-dehzabet,1118,Gelan,?????,Ghazni,????,11
19422,USAID AIDVillageView,GLN-014,NA,0,GZN-GLN-014,0,Pashto,2,2105.512939,32.8217,67.5966,GZN,GLN,Wecha Kala,1118,Gelan,?????,Ghazni,????,11
19423,CCI Field Team,GLN-129,NA,0,GZN-GLN-129,1879,Pashto,2,2037.848999,32.777461,67.617674,GZN,GLN,Shenky,1118,Gelan,?????,Ghazni,????,11
19424,CCI Field Team,GLN-111,NA,0,GZN-GLN-111,1180,Pashto,2,2028.167969,32.783234,67.649174,GZN,GLN,Petaw,1118,Gelan,?????,Ghazni,????,11
19425,CCI Field Team,GLN-125,NA,0,GZN-GLN-125,231,Pashto,2,1970.866943,32.749673,67.712345,GZN,GLN,Sherjan,1118,Gelan,?????,Ghazni,????,11
19426,CCI Field Team,GLN-028,NA,0,GZN-GLN-028,353,Pashto,2,1969.317017,32.74563,67.710714,GZN,GLN,Qary-bakhtyar,1118,Gelan,?????,Ghazni,????,11
19427,CSO AIMS Villages (ACSOR),GLN-152,NA,0,GZN-GLN-152,223,Pashto,2,1935.543945,32.66601,67.69683,GZN,GLN,Ghazi Khail (2),1118,Gelan,?????,Ghazni,????,11
19428,CSO AIMS Villages (ACSOR),SHJ-183,NA,0,ZBL-SHJ-183,0,Pashto,2,2041.942017,32.5716,67.62505,ZBL,SHJ,De Bashar China,2406,Shahjoy,??? ???,Zabul,????,24
19429,CCI Field Team,GLN-157,NA,0,GZN-GLN-157,886,Pashto,2,1939.224976,32.6698,67.6882,GZN,GLN,Mulajan,1118,Gelan,?????,Ghazni,????,11
19430,CCI Field Team,GLN-155,NA,0,GZN-GLN-155,599,Pashto,2,1943.458984,32.675723,67.687025,GZN,GLN,Spina Ghondy,1118,Gelan,?????,Ghazni,????,11
19431,CCI Field Team,GLN-063,NA,0,GZN-GLN-063,886,Pashto,2,1940.920044,32.672833,67.691617,GZN,GLN,Hassan Kaly,1118,Gelan,?????,Ghazni,????,11
19432,CCI Field Team,GLN-163,NA,0,GZN-GLN-163,843,Pashto,2,1968.475952,32.7034,67.6522,GZN,GLN,Shahidan,1118,Gelan,?????,Ghazni,????,11
19433,USAID AIDVillageView,GLN-006,NA,0,GZN-GLN-006,0,Pashto,2,1947.946045,32.6946,67.7517,GZN,GLN,Baretkhel,1118,Gelan,?????,Ghazni,????,11
19434,USAID AIDVillageView,GLN-005,NA,0,GZN-GLN-005,0,Pashto,2,2020.751953,32.5917,67.7772,GZN,GLN,Aminullah Chamber,1118,Gelan,?????,Ghazni,????,11
19435,CCI Field Team,GLN-161,NA,0,GZN-GLN-161,518,Pashto,2,1941.396973,32.6766,67.697,GZN,GLN,Shamardan,1118,Gelan,?????,Ghazni,????,11
19436,Yale POP_MASTER,NAW-079,NA,0,GZN-NAW-079,125,Pashto,2,2229.025879,32.5135,67.6799,GZN,NAW,Muqreb,1119,Nawa,????,Ghazni,????,11
19437,Yale POP_MASTER,GLN-041,NA,0,GZN-GLN-041,82,Pashto,2,2250.333008,32.8539,67.5626,GZN,GLN,Dad Mohammad,1118,Gelan,?????,Ghazni,????,11
19438,Yale POP_MASTER,GLN-117,NA,0,GZN-GLN-117,251,Pashto,2,2191.63501,32.8694,67.5792,GZN,GLN,Qoul Akhshi,1118,Gelan,?????,Ghazni,????,11
19439,Yale POP_MASTER,GLN-122,NA,0,GZN-GLN-122,165,Pashto,2,2190.116943,32.86,67.561,GZN,GLN,Sar Dar Khan,1118,Gelan,?????,Ghazni,????,11
19440,Yale POP_MASTER,GLN-040,NA,0,GZN-GLN-040,168,Pashto,2,2163.572021,32.8576,67.579,GZN,GLN,Chocheyan,1118,Gelan,?????,Ghazni,????,11
19441,Yale POP_MASTER,GLN-110,NA,0,GZN-GLN-110,423,Pashto,2,2189.852051,32.8624,67.5644,GZN,GLN,Paitab,1118,Gelan,?????,Ghazni,????,11
19442,Yale POP_MASTER,GLN-033,NA,0,GZN-GLN-033,330,Pashto,2,2297.865967,32.7891,67.4834,GZN,GLN,Bara Qala,1118,Gelan,?????,Ghazni,????,11
19443,Yale POP_MASTER,GLN-029,NA,0,GZN-GLN-029,338,Pashto,2,2333.966064,32.8698,67.4962,GZN,GLN,Bala Khail,1118,Gelan,?????,Ghazni,????,11
19444,Yale POP_MASTER,SHJ-084,NA,0,ZBL-SHJ-084,158,Pashto,2,2122.697998,32.7144,67.4473,ZBL,SHJ,Junubi Yatmak,2406,Shahjoy,??? ???,Zabul,????,24
19445,Yale POP_MASTER,GLN-096,NA,0,GZN-GLN-096,278,Pashto,2,1985.375,32.7248,67.6345,GZN,GLN,Markaz Wolluswaly Gellan,1118,Gelan,?????,Ghazni,????,11
19446,Yale POP_MASTER,GLN-038,NA,0,GZN-GLN-038,621,Pashto,2,1937.464966,32.6601,67.5844,GZN,GLN,Charail,1118,Gelan,?????,Ghazni,????,11
19447,Yale POP_MASTER,GLN-146,District,1,GZN-GLN-146,750,Pashto,2,1985.706055,32.7261,67.6387,GZN,GLN,Gelan,1118,Gelan,?????,Ghazni,????,11
19448,Yale POP_MASTER,GLN-020,NA,0,GZN-GLN-020,303,Pashto,2,1936.272949,32.6558,67.6389,GZN,GLN,Akhtar Mohammad,1118,Gelan,?????,Ghazni,????,11
19449,Yale POP_MASTER,GLN-112,NA,0,GZN-GLN-112,962,Pashto,2,1935.084961,32.6506,67.6194,GZN,GLN,Purdail,1118,Gelan,?????,Ghazni,????,11
19450,Yale POP_MASTER,GLN-030,NA,0,GZN-GLN-030,1157,Pashto,2,1929.600952,32.6386,67.621,GZN,GLN,Bala Yar,1118,Gelan,?????,Ghazni,????,11
19451,Yale POP_MASTER,GLN-090,NA,0,GZN-GLN-090,607,Pashto,2,1974.921997,32.6952,67.6562,GZN,GLN,Latef Kala,1118,Gelan,?????,Ghazni,????,11
19452,Yale POP_MASTER,SHJ-053,NA,0,ZBL-SHJ-053,476,Pashto,2,1904.180054,32.6026,67.5754,ZBL,SHJ,Gari,2406,Shahjoy,??? ???,Zabul,????,24
19453,Yale POP_MASTER,SHJ-009,NA,0,ZBL-SHJ-009,178,Pashto,2,1892.864014,32.5862,67.5626,ZBL,SHJ,Ahmad Kalay,2406,Shahjoy,??? ???,Zabul,????,24
19454,Yale POP_MASTER,SHJ-147,NA,0,ZBL-SHJ-147,290,Pashto,2,1909.187988,32.6081,67.5845,ZBL,SHJ,Sanjar,2406,Shahjoy,??? ???,Zabul,????,24
19455,Yale POP_MASTER,SHJ-094,NA,0,ZBL-SHJ-094,42,Pashto,2,1915.168945,32.6182,67.5489,ZBL,SHJ,Kharaba Anguri,2406,Shahjoy,??? ???,Zabul,????,24
19456,Yale POP_MASTER,SHJ-022,NA,0,ZBL-SHJ-022,411,Pashto,2,1903.151978,32.6027,67.5493,ZBL,SHJ,Azamat,2406,Shahjoy,??? ???,Zabul,????,24
19457,Yale POP_MASTER,SHJ-015,NA,0,ZBL-SHJ-015,164,Pashto,2,1897.485962,32.5952,67.5649,ZBL,SHJ,Arabi Ludin,2406,Shahjoy,??? ???,Zabul,????,24
19458,Yale POP_MASTER,SHJ-158,NA,0,ZBL-SHJ-158,291,Pashto,2,1899.980957,32.5971,67.5735,ZBL,SHJ,Shash Gaw,2406,Shahjoy,??? ???,Zabul,????,24
19459,Yale POP_MASTER,SHJ-123,NA,0,ZBL-SHJ-123,645,Pashto,2,1911.228027,32.6096,67.5925,ZBL,SHJ,Mullah Abu,2406,Shahjoy,??? ???,Zabul,????,24
19460,Yale POP_MASTER,GLN-094,NA,0,GZN-GLN-094,920,Pashto,2,1982.802002,32.7204,67.588,GZN,GLN,Malok Khail,1118,Gelan,?????,Ghazni,????,11
19461,Yale POP_MASTER,SHJ-126,NA,0,ZBL-SHJ-126,791,Pashto,2,2012.311035,32.6832,67.4921,ZBL,SHJ,Muqam,2406,Shahjoy,??? ???,Zabul,????,24
19462,Yale POP_MASTER,GLN-054,NA,0,GZN-GLN-054,370,Pashto,2,2439.561035,32.8801,67.4605,GZN,GLN,Ghondi,1118,Gelan,?????,Ghazni,????,11
19463,Yale POP_MASTER,GLN-026,NA,0,GZN-GLN-026,78,Dari,1,2439.447998,32.8259,67.4453,GZN,GLN,Awparan,1118,Gelan,?????,Ghazni,????,11
19464,Yale POP_MASTER,GLN-053,NA,0,GZN-GLN-053,248,Pashto,2,2482.091064,32.8821,67.4509,GZN,GLN,Ghonan,1118,Gelan,?????,Ghazni,????,11
19465,Yale POP_MASTER,GLN-109,NA,0,GZN-GLN-109,249,Pashto,2,2483.480957,32.8921,67.4669,GZN,GLN,Now Roz Khail,1118,Gelan,?????,Ghazni,????,11
19466,Yale POP_MASTER,GLN-074,NA,0,GZN-GLN-074,649,Pashto,2,2399.343018,32.8882,67.4772,GZN,GLN,Kareshna,1118,Gelan,?????,Ghazni,????,11
19467,Yale POP_MASTER,GLN-133,NA,0,GZN-GLN-133,206,Pashto,2,2574.938965,32.8828,67.4362,GZN,GLN,Sokhtanak,1118,Gelan,?????,Ghazni,????,11
19468,Yale POP_MASTER,GLN-036,NA,0,GZN-GLN-036,123,Pashto,2,2092.238037,32.7962,67.5949,GZN,GLN,Chambariyan (2),1118,Gelan,?????,Ghazni,????,11
19469,Yale POP_MASTER,GLN-145,NA,0,GZN-GLN-145,850,Pashto,2,2053.741943,32.7752,67.5903,GZN,GLN,Zabet Kalay,1118,Gelan,?????,Ghazni,????,11
19470,Yale POP_MASTER,GLN-042,NA,0,GZN-GLN-042,157,Pashto,2,2287.298096,32.791,67.4789,GZN,GLN,Dalan,1118,Gelan,?????,Ghazni,????,11
19471,Yale POP_MASTER,GLN-087,NA,0,GZN-GLN-087,103,Pashto,2,2139.646973,32.8394,67.5855,GZN,GLN,Lari Kalay,1118,Gelan,?????,Ghazni,????,11
19472,Yale POP_MASTER,GLN-015,NA,0,GZN-GLN-015,155,Pashto,2,2702.333984,32.8755,67.4422,GZN,GLN,Abdullah,1118,Gelan,?????,Ghazni,????,11
19473,Yale POP_MASTER,GLN-086,NA,0,GZN-GLN-086,283,Pashto,2,2350.333984,32.8917,67.4972,GZN,GLN,Kosha Payen,1118,Gelan,?????,Ghazni,????,11
19474,Yale POP_MASTER,GLN-138,NA,0,GZN-GLN-138,222,Pashto,2,2411.552979,32.8997,67.4839,GZN,GLN,Tana Khail,1118,Gelan,?????,Ghazni,????,11
19475,Yale POP_MASTER,GLN-023,NA,0,GZN-GLN-023,298,Pashto,2,2309.322998,32.8848,67.5094,GZN,GLN,Ashor Khail,1118,Gelan,?????,Ghazni,????,11
19476,Yale POP_MASTER,GLN-019,NA,0,GZN-GLN-019,78,Pashto,2,2168.381104,32.8531,67.5752,GZN,GLN,Akhound Zada,1118,Gelan,?????,Ghazni,????,11
19477,Yale POP_MASTER,GLN-134,NA,0,GZN-GLN-134,132,Pashto,2,2393.240967,32.8931,67.4837,GZN,GLN,Sor Jamir,1118,Gelan,?????,Ghazni,????,11
19478,Yale POP_MASTER,GLN-031,NA,0,GZN-GLN-031,222,Pashto,2,2386.065918,32.8794,67.476,GZN,GLN,Bankash Bala,1118,Gelan,?????,Ghazni,????,11
19479,Yale POP_MASTER,GLN-077,NA,0,GZN-GLN-077,107,Pashto,2,2416.655029,32.8852,67.4713,GZN,GLN,Khairo,1118,Gelan,?????,Ghazni,????,11
19480,Yale POP_MASTER,GLN-089,NA,0,GZN-GLN-089,429,Pashto,2,2385.666016,32.8717,67.4755,GZN,GLN,Latak Kalay Nooruddin Kalay,1118,Gelan,?????,Ghazni,????,11
19481,Yale POP_MASTER,GLN-016,NA,0,GZN-GLN-016,175,Pashto,2,2331.055908,32.897,67.5066,GZN,GLN,Abdullah Kalay,1118,Gelan,?????,Ghazni,????,11
19482,Yale POP_MASTER,GLN-128,NA,0,GZN-GLN-128,285,Pashto,2,2339.363037,32.8818,67.496,GZN,GLN,Shana Khail,1118,Gelan,?????,Ghazni,????,11
19483,Yale POP_MASTER,GLN-088,NA,0,GZN-GLN-088,181,Pashto,2,2309.600098,32.8886,67.5114,GZN,GLN,Lashkar Kalay,1118,Gelan,?????,Ghazni,????,11
19484,Yale POP_MASTER,GLN-085,NA,0,GZN-GLN-085,212,Pashto,2,2379.561035,32.8943,67.4898,GZN,GLN,Kosha Bala,1118,Gelan,?????,Ghazni,????,11
19485,Yale POP_MASTER,GLN-024,NA,0,GZN-GLN-024,415,Pashto,2,2431.163086,32.8656,67.467,GZN,GLN,Ashraf Kalay,1118,Gelan,?????,Ghazni,????,11
19486,Yale POP_MASTER,GLN-066,NA,0,GZN-GLN-066,637,Pashto,2,2358.177979,32.8788,67.4862,GZN,GLN,Ibrahim Khail,1118,Gelan,?????,Ghazni,????,11
19487,Yale POP_MASTER,GLN-037,NA,0,GZN-GLN-037,145,Dari,1,2575.969971,32.8266,67.414,GZN,GLN,Chaow,1118,Gelan,?????,Ghazni,????,11
19488,Yale POP_MASTER,GLN-080,NA,0,GZN-GLN-080,637,Pashto,2,2361.908936,32.8851,67.4891,GZN,GLN,Khalo Khail,1118,Gelan,?????,Ghazni,????,11
19489,Yale POP_MASTER,GLN-032,NA,0,GZN-GLN-032,427,Pashto,2,2407.733887,32.8764,67.4663,GZN,GLN,Bankash Payen,1118,Gelan,?????,Ghazni,????,11
19490,Yale POP_MASTER,GLN-119,NA,0,GZN-GLN-119,149,Pashto,2,2302.059082,32.89,67.5139,GZN,GLN,Sabi Khail,1118,Gelan,?????,Ghazni,????,11
19491,Yale POP_MASTER,GLN-123,NA,0,GZN-GLN-123,65,Pashto,2,2461.24292,32.872,67.4536,GZN,GLN,Sarwan Khail,1118,Gelan,?????,Ghazni,????,11
19492,Yale POP_MASTER,GLN-039,NA,0,GZN-GLN-039,227,Pashto,2,2292.573975,32.8766,67.5102,GZN,GLN,Chergano Kalay,1118,Gelan,?????,Ghazni,????,11
19493,Yale POP_MASTER,GLN-069,NA,0,GZN-GLN-069,325,Pashto,2,2177.386963,32.845,67.5744,GZN,GLN,Janger Khan,1118,Gelan,?????,Ghazni,????,11
19494,Yale POP_MASTER,GLN-141,NA,0,GZN-GLN-141,107,Pashto,2,2138.100098,32.8421,67.5846,GZN,GLN,Wairan Kalay,1118,Gelan,?????,Ghazni,????,11
19495,Yale POP_MASTER,GLN-059,NA,0,GZN-GLN-059,989,Pashto,2,2260.862061,32.7833,67.4921,GZN,GLN,Gowhar,1118,Gelan,?????,Ghazni,????,11
19496,Yale POP_MASTER,GLN-058,NA,0,GZN-GLN-058,494,Pashto,2,2307.697021,32.856,67.5573,GZN,GLN,Gor Lagi,1118,Gelan,?????,Ghazni,????,11
19497,Yale POP_MASTER,GLN-055,NA,0,GZN-GLN-055,145,Pashto,2,2231.749023,32.8382,67.5807,GZN,GLN,Ghulam Haidar Kalay,1118,Gelan,?????,Ghazni,????,11
19498,Yale POP_MASTER,GLN-075,NA,0,GZN-GLN-075,141,Pashto,2,2283.02002,32.7966,67.4662,GZN,GLN,Kashoi,1118,Gelan,?????,Ghazni,????,11
19499,Yale POP_MASTER,KAF-068,NA,0,ZBL-KAF-068,186,Dari,1,2486.216064,32.8375,67.4162,ZBL,KAF,Chayen Goshi,2407,Kakar,????,Zabul,????,24
19500,Yale POP_MASTER,KAF-074,NA,0,ZBL-KAF-074,336,Dari,1,2475.710938,32.8599,67.42,ZBL,KAF,Khan Jow,2407,Kakar,????,Zabul,????,24
19501,Yale POP_MASTER,KAF-076,NA,0,ZBL-KAF-076,461,Dari,1,2436.371094,32.8584,67.396,ZBL,KAF,Now Dahi Ya Qash Wa Now Abad Wa Qoul Nago,2407,Kakar,????,Zabul,????,24
19502,Yale POP_MASTER,KAF-077,NA,0,ZBL-KAF-077,477,Dari,1,2417.165039,32.8579,67.4068,ZBL,KAF,Qabergha,2407,Kakar,????,Zabul,????,24
19503,Yale POP_MASTER,KAF-078,NA,0,ZBL-KAF-078,198,Dari,1,2480.031982,32.8568,67.4219,ZBL,KAF,Qala Boland,2407,Kakar,????,Zabul,????,24
19504,Yale POP_MASTER,KAF-083,NA,0,ZBL-KAF-083,177,Dari,1,2463.801025,32.8523,67.4138,ZBL,KAF,Sar Aw Andar,2407,Kakar,????,Zabul,????,24
19505,Yale POP_MASTER,GLN-132,NA,0,GZN-GLN-132,1456,Pashto,2,2029.310059,32.7695,67.615,GZN,GLN,Shenkai Jan Khail,1118,Gelan,?????,Ghazni,????,11
19506,Yale POP_MASTER,GLN-027,NA,0,GZN-GLN-027,460,Pashto,2,1967.241943,32.7451,67.7176,GZN,GLN,Azad,1118,Gelan,?????,Ghazni,????,11
19507,Yale POP_MASTER,GLN-047,NA,0,GZN-GLN-047,301,Pashto,2,1961.725952,32.7323,67.7241,GZN,GLN,Eashan Qala,1118,Gelan,?????,Ghazni,????,11
19508,Yale POP_MASTER,GLN-120,NA,0,GZN-GLN-120,146,Pashto,2,1949.978027,32.7077,67.7341,GZN,GLN,Sahib Zada,1118,Gelan,?????,Ghazni,????,11
19509,Yale POP_MASTER,GLN-035,NA,0,GZN-GLN-035,164,Pashto,2,1954.69104,32.7163,67.7293,GZN,GLN,Chambariyan (1),1118,Gelan,?????,Ghazni,????,11
19510,Yale POP_MASTER,GLN-071,NA,0,GZN-GLN-071,171,Pashto,2,1954.965942,32.6174,67.6588,GZN,GLN,Jelam,1118,Gelan,?????,Ghazni,????,11
19511,Yale POP_MASTER,GLN-057,NA,0,GZN-GLN-057,40,Pashto,2,1933.10498,32.6532,67.6779,GZN,GLN,Golagi,1118,Gelan,?????,Ghazni,????,11
19512,Yale POP_MASTER,GLN-105,NA,0,GZN-GLN-105,298,Pashto,2,1942.240967,32.6662,67.681,GZN,GLN,Mullah Jana Kalay,1118,Gelan,?????,Ghazni,????,11
19513,Yale POP_MASTER,GLN-064,NA,0,GZN-GLN-064,219,Pashto,2,1928.755005,32.6453,67.6869,GZN,GLN,Hotak Bala,1118,Gelan,?????,Ghazni,????,11
19514,Yale POP_MASTER,GLN-126,NA,0,GZN-GLN-126,862,Pashto,2,1929.68396,32.6443,67.6505,GZN,GLN,Shamal Gari,1118,Gelan,?????,Ghazni,????,11
19515,Yale POP_MASTER,GLN-065,NA,0,GZN-GLN-065,271,Pashto,2,1941.998047,32.6389,67.6832,GZN,GLN,Hotak Payen,1118,Gelan,?????,Ghazni,????,11
19516,Yale POP_MASTER,GLN-082,NA,0,GZN-GLN-082,513,Pashto,2,1951.292969,32.6449,67.7108,GZN,GLN,Khatak,1118,Gelan,?????,Ghazni,????,11
19517,Yale POP_MASTER,GLN-093,NA,0,GZN-GLN-093,439,Pashto,2,2207.245117,32.5349,67.6965,GZN,GLN,Lowi Karaiz,1118,Gelan,?????,Ghazni,????,11
19518,Yale POP_MASTER,GLN-113,NA,0,GZN-GLN-113,668,Pashto,2,2057.570068,32.5629,67.7655,GZN,GLN,Qala Behbod,1118,Gelan,?????,Ghazni,????,11
19519,Yale POP_MASTER,GLN-022,NA,0,GZN-GLN-022,521,Pashto,2,1933.847046,32.6357,67.6772,GZN,GLN,Alagh,1118,Gelan,?????,Ghazni,????,11
19520,Yale POP_MASTER,GLN-139,NA,0,GZN-GLN-139,1105,Pashto,2,2111.198975,32.5433,67.7343,GZN,GLN,Tash,1118,Gelan,?????,Ghazni,????,11
19521,Yale POP_MASTER,GLN-052,NA,0,GZN-GLN-052,78,Pashto,2,2324.585938,32.5336,67.6592,GZN,GLN,Ghatke,1118,Gelan,?????,Ghazni,????,11
19522,Yale POP_MASTER,GLN-084,NA,0,GZN-GLN-084,384,Pashto,2,1988.922974,32.6041,67.6538,GZN,GLN,Kodi,1118,Gelan,?????,Ghazni,????,11
19523,Yale POP_MASTER,GLN-051,NA,0,GZN-GLN-051,108,Pashto,2,2314.365967,32.5465,67.6704,GZN,GLN,Ghat,1118,Gelan,?????,Ghazni,????,11
19524,Yale POP_MASTER,GLN-083,NA,0,GZN-GLN-083,653,Pashto,2,2033.571045,32.5883,67.764,GZN,GLN,Kochal,1118,Gelan,?????,Ghazni,????,11
19525,Yale POP_MASTER,GLN-046,NA,0,GZN-GLN-046,19,Pashto,2,1951.394043,32.6247,67.6696,GZN,GLN,Dar Khan,1118,Gelan,?????,Ghazni,????,11
19526,Yale POP_MASTER,GLN-106,NA,0,GZN-GLN-106,1003,Pashto,2,1921.161987,32.6225,67.6257,GZN,GLN,Nabro,1118,Gelan,?????,Ghazni,????,11
19527,Yale POP_MASTER,SHJ-025,NA,0,ZBL-SHJ-025,174,Pashto,2,2123.970947,32.5532,67.6125,ZBL,SHJ,Baghki,2406,Shahjoy,??? ???,Zabul,????,24
19528,Yale POP_MASTER,SHJ-148,NA,0,ZBL-SHJ-148,162,Pashto,2,2120.165039,32.5472,67.6054,ZBL,SHJ,Sar Chob,2406,Shahjoy,??? ???,Zabul,????,24
19529,Yale POP_MASTER,SHJ-175,NA,0,ZBL-SHJ-175,200,Pashto,2,2032.005005,32.584,67.637,ZBL,SHJ,Ludin-e-sharqi,2406,Shahjoy,??? ???,Zabul,????,24
19530,Yale POP_MASTER,SHJ-047,NA,0,ZBL-SHJ-047,860,Pashto,2,1907.53894,32.6018,67.5926,ZBL,SHJ,Dawud Khel,2406,Shahjoy,??? ???,Zabul,????,24
19531,Yale POP_MASTER,GLN-118,NA,0,GZN-GLN-118,289,Pashto,2,1938.103027,32.6716,67.6973,GZN,GLN,Raiza,1118,Gelan,?????,Ghazni,????,11
19532,Yale POP_MASTER,GLN-124,NA,0,GZN-GLN-124,262,Pashto,2,1941.706055,32.6795,67.7028,GZN,GLN,Shah Mardan,1118,Gelan,?????,Ghazni,????,11
19533,Yale POP_MASTER,GLN-098,NA,0,GZN-GLN-098,445,Pashto,2,1935.562012,32.6792,67.7279,GZN,GLN,Mastana Qala,1118,Gelan,?????,Ghazni,????,11
19534,Yale POP_MASTER,GLN-092,NA,0,GZN-GLN-092,349,Pashto,2,1944.555054,32.6968,67.7398,GZN,GLN,Lol Khail,1118,Gelan,?????,Ghazni,????,11
19535,Yale POP_MASTER,GLN-056,NA,0,GZN-GLN-056,216,Pashto,2,1947.208984,32.6972,67.7306,GZN,GLN,Ghulam Khail,1118,Gelan,?????,Ghazni,????,11
19536,Yale POP_MASTER,GLN-050,NA,0,GZN-GLN-050,303,Pashto,2,1937.093994,32.6806,67.7138,GZN,GLN,Garouddin,1118,Gelan,?????,Ghazni,????,11
19537,Yale POP_MASTER,GLN-061,NA,0,GZN-GLN-061,176,Pashto,2,1950.671997,32.7009,67.7227,GZN,GLN,Haji Mira Jan,1118,Gelan,?????,Ghazni,????,11
19538,Yale POP_MASTER,GLN-067,NA,0,GZN-GLN-067,518,Pashto,2,1941.113037,32.6766,67.697,GZN,GLN,Jabar Khail,1118,Gelan,?????,Ghazni,????,11
19539,Yale POP_MASTER,GLN-048,NA,0,GZN-GLN-048,329,Pashto,2,1938.787964,32.662,67.7121,GZN,GLN,Fateh Shai,1118,Gelan,?????,Ghazni,????,11
19540,Yale POP_MASTER,GLN-136,NA,0,GZN-GLN-136,254,Pashto,2,2023.072021,32.5832,67.7838,GZN,GLN,Spen Tak,1118,Gelan,?????,Ghazni,????,11
19541,Yale POP_MASTER,GLN-073,NA,0,GZN-GLN-073,400,Pashto,2,1996.478027,32.6148,67.7914,GZN,GLN,Karaiz Now,1118,Gelan,?????,Ghazni,????,11
19542,Yale POP_MASTER,GLN-021,NA,0,GZN-GLN-021,390,Pashto,2,1951.857056,32.7013,67.7101,GZN,GLN,Akhto Khail,1118,Gelan,?????,Ghazni,????,11
19543,Yale POP_MASTER,GLN-043,NA,0,GZN-GLN-043,385,Pashto,2,1950.074951,32.699,67.7523,GZN,GLN,Dana Khail,1118,Gelan,?????,Ghazni,????,11
19544,Yale POP_MASTER,GLN-091,NA,0,GZN-GLN-091,704,Pashto,2,1973.487061,32.6401,67.7299,GZN,GLN,Lawang,1118,Gelan,?????,Ghazni,????,11
19545,Yale POP_MASTER,GLN-121,NA,0,GZN-GLN-121,108,Pashto,2,1998.369995,32.5987,67.8203,GZN,GLN,Sala,1118,Gelan,?????,Ghazni,????,11
19546,Yale POP_MASTER,GLN-044,NA,0,GZN-GLN-044,540,Pashto,2,1995.383057,32.6127,67.8122,GZN,GLN,Dand Kalay,1118,Gelan,?????,Ghazni,????,11
19547,Yale POP_MASTER,GLN-135,NA,0,GZN-GLN-135,381,Pashto,2,1940.81604,32.67,67.7341,GZN,GLN,Spaidar,1118,Gelan,?????,Ghazni,????,11
19548,Yale POP_MASTER,GLN-100,NA,0,GZN-GLN-100,306,Pashto,2,1940.222046,32.6872,67.7377,GZN,GLN,Mirza Khan,1118,Gelan,?????,Ghazni,????,11
19549,Yale POP_MASTER,GLN-018,NA,0,GZN-GLN-018,435,Pashto,2,1940.743042,32.6808,67.7392,GZN,GLN,Ahmadi,1118,Gelan,?????,Ghazni,????,11
19550,Yale POP_MASTER,GLN-103,NA,0,GZN-GLN-103,131,Pashto,2,1947.390015,32.7041,67.7441,GZN,GLN,Moriyan Sharqi,1118,Gelan,?????,Ghazni,????,11
19551,Yale POP_MASTER,GLN-137,NA,0,GZN-GLN-137,148,Pashto,2,1989.746948,32.6261,67.7642,GZN,GLN,Taj Qala,1118,Gelan,?????,Ghazni,????,11
19552,Yale POP_MASTER,GLN-078,NA,0,GZN-GLN-078,79,Pashto,2,1939.352051,32.6645,67.7223,GZN,GLN,Khairuddin,1118,Gelan,?????,Ghazni,????,11
19553,Yale POP_MASTER,GLN-143,NA,0,GZN-GLN-143,368,Pashto,2,1952.36499,32.6651,67.7539,GZN,GLN,Wohab Kala,1118,Gelan,?????,Ghazni,????,11
19554,Yale POP_MASTER,GLN-068,NA,0,GZN-GLN-068,594,Pashto,2,1949.619995,32.6817,67.7569,GZN,GLN,Janger Kalay,1118,Gelan,?????,Ghazni,????,11
19555,Yale POP_MASTER,GLN-070,NA,0,GZN-GLN-070,243,Pashto,2,1946.828003,32.6898,67.7521,GZN,GLN,Jawak Khail,1118,Gelan,?????,Ghazni,????,11
